"Superintendência","Processo","Tipo de requerimento","Fase Atual","CPF/CNPJ do titular","Titular","Municipio(s)","Substância(s)","Tipo(s) de Uso","Situação"
"Superintendência / RS","810134/2016","Requerimento de Registro de Extração","Registro de Extração","87.531.976/0001-79","Prefeitura Municipal de Agudo","AGUDO - RS","BASALTO","Brita","Sim"
"Superintendência / RS","810134/2017","Requerimento de Registro de Extração","Registro de Extração","87.334.918/0001-55","Município de Venâncio Aires","VENÂNCIO AIRES - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810135/2016","Requerimento de Registro de Extração","Registro de Extração","87.531.976/0001-79","Prefeitura Municipal de Agudo","AGUDO - RS","BASALTO","Brita","Sim"
"Superintendência / RS","810140/2014","Requerimento de Registro de Extração","Registro de Extração","04.208.358/0001-65","Município de São José do Sul","SÃO JOSÉ DO SUL - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810141/2014","Requerimento de Registro de Extração","Registro de Extração","88.601.943/0001-10","Município de Dom Feliciano","DOM FELICIANO - RS","AREIA","Construção civil","Sim"
"Superintendência / RS","810147/2017","Requerimento de Registro de Extração","Registro de Extração","87.564.381/0001-10","Municipio de Ibirubá","IBIRUBÁ - RS","BASALTO, SAIBRO","Brita, Construção civil","Sim"
"Superintendência / RS","810148/2017","Requerimento de Registro de Extração","Registro de Extração","92.453.836/0001-60","Prefeitura Municipal de Ipiranga","IPIRANGA DO SUL - RS","BASALTO, SAIBRO","Brita, Construção civil","Sim"
"Superintendência / RS","810149/2015","Requerimento de Registro de Extração","Registro de Extração","92.406.248/0001-75","Municipio de Estação","ESTAÇÃO - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810149/2017","Requerimento de Registro de Extração","Registro de Extração","92.453.836/0001-60","Prefeitura Municipal de Ipiranga","IPIRANGA DO SUL - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810150/2011","Requerimento de Registro de Extração","Registro de Extração","97.761.407/0001-73","Prefeitura Municipal de Taquara","TAQUARA - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810150/2015","Requerimento de Registro de Extração","Registro de Extração","92.406.248/0001-75","Municipio de Estação","ESTAÇÃO - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810151/2007","Requerimento de Registro de Extração","Registro de Extração","88.861.430/0001-49","Prefeitura Municipal de Canguçu","CANGUÇU - RS","AREIA","Construção civil","Sim"
"Superintendência / RS","810151/2014","Requerimento de Registro de Extração","Registro de Extração","04.215.168/0001-75","Prefeitura Municipal de Paulo Bento","PAULO BENTO - RS","BASALTO, SAIBRO","Brita, Construção civil","Sim"
"Superintendência / RS","810151/2015","Requerimento de Registro de Extração","Registro de Extração","92.406.248/0001-75","Municipio de Estação","ESTAÇÃO - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810152/2007","Requerimento de Registro de Extração","Registro de Extração","88.861.430/0001-49","Prefeitura Municipal de Canguçu","CANGUÇU - RS","AREIA","Construção civil","Sim"
"Superintendência / RS","810152/2015","Requerimento de Registro de Extração","Registro de Extração","87.613.386/0001-95","Prefeitura Municipal de Mariano Moro","MARIANO MORO - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810154/2015","Requerimento de Registro de Extração","Registro de Extração","89.971.766/0001-27","Município de Eugenio de Castro","EUGÊNIO DE CASTRO - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810156/2017","Requerimento de Registro de Extração","Registro de Extração","92.465.228/0001-75","Município de Alegria","ALEGRIA - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810157/2014","Requerimento de Registro de Extração","Registro de Extração","92.402.510/0001-03","Município de Relvado","RELVADO - RS","BASALTO","Brita","Sim"
"Superintendência / RS","810157/2017","Requerimento de Registro de Extração","Registro de Extração","92.465.228/0001-75","Município de Alegria","ALEGRIA - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810159/2018","Requerimento de Registro de Extração","Registro de Extração","91.693.333/0001-07","Município de Poço das Antas","POÇO DAS ANTAS - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810160/2017","Requerimento de Registro de Extração","Registro de Extração","04.215.918/0001-09","Prefeitura Municipal de Lagoa Bonita do Sul","LAGOA BONITA DO SUL - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810161/2018","Requerimento de Registro de Extração","Registro de Extração","04.208.358/0001-65","Município de São José do Sul","SÃO JOSÉ DO SUL - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810162/2014","Requerimento de Registro de Extração","Registro de Extração","93.244.606/0001-53","Municipio de Inhacorá","INHACORÁ - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810163/2014","Requerimento de Registro de Extração","Registro de Extração","93.244.606/0001-53","Municipio de Inhacorá","INHACORÁ - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810163/2017","Requerimento de Registro de Extração","Registro de Extração","87.334.918/0001-55","Município de Venâncio Aires","VENÂNCIO AIRES - RS","ARENITO, BASALTO, SAIBRO","Brita, Brita, Construção civil","Sim"
"Superintendência / RS","810164/2017","Requerimento de Registro de Extração","Registro de Extração","87.334.918/0001-55","Município de Venâncio Aires","VENÂNCIO AIRES - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810165/2015","Requerimento de Registro de Extração","Registro de Extração","88.225.149/0001-10","Prefeitura Municipal de Esmeralda","ESMERALDA - RS","CASCALHO","Construção civil","Sim"
"Superintendência / RS","810165/2016","Requerimento de Registro de Extração","Registro de Extração","94.068.418/0001-84","Mariana Pimentel Prefeitura Municipal","MARIANA PIMENTEL - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810166/2015","Requerimento de Registro de Extração","Registro de Extração","87.876.801/0001-01","Prefeitura Municipal de Torres","TORRES - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810167/2011","Requerimento de Registro de Extração","Registro de Extração","89.971.758/0001-80","Municipio de São Miguel das Missões","SÃO MIGUEL DAS MISSÕES - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810167/2013","Requerimento de Registro de Extração","Registro de Extração","91.693.283/0001-50","Prefeitura Municipal de Harmonia","HARMONIA - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810167/2017","Requerimento de Registro de Extração","Registro de Extração","01.607.509/0001-60","Prefeitura Municipal de Fazenda Vilanova","FAZENDA VILANOVA - RS","BASALTO, SAIBRO","Brita, Construção civil","Sim"
"Superintendência / RS","810168/2011","Requerimento de Registro de Extração","Registro de Extração","89.971.758/0001-80","Municipio de São Miguel das Missões","SÃO MIGUEL DAS MISSÕES - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810169/2014","Requerimento de Registro de Extração","Registro de Extração","94.704.277/0001-49","Municipio de Lagoa dos Tres Cantos","LAGOA DOS TRÊS CANTOS - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810170/2011","Requerimento de Registro de Extração","Registro de Extração","90.544.511/0001-67","Prefeitura Municipal de Ipê","IPÊ - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810171/2011","Requerimento de Registro de Extração","Registro de Extração","90.544.511/0001-67","Prefeitura Municipal de Ipê","IPÊ - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810171/2016","Requerimento de Registro de Extração","Registro de Extração","87.592.861/0001-94","Municíipio de Sobradinho","SOBRADINHO - RS","BASALTO, CASCALHO, SAIBRO","Brita, Construção civil, Construção civil","Sim"
"Superintendência / RS","810171/2018","Requerimento de Registro de Extração","Registro de Extração","87.613.394/0001-31","Prefeitura Municipal de Jacutinga","JACUTINGA - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810172/2014","Requerimento de Registro de Extração","Registro de Extração","88.860.366/0001-81","Prefeitura Municipal de Arroio Grande","ARROIO GRANDE - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810180/2018","Requerimento de Registro de Extração","Registro de Extração","87.612.867/0001-86","Prefeitura Municipal de Boa Vista do Buricá","BOA VISTA DO BURICÁ - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810181/2008","Requerimento de Registro de Extração","Registro de Extração","87.246.120/0001-51","Municipio de Estrela ","ESTRELA - RS","CASCALHO","Construção civil","Sim"
"Superintendência / RS","810181/2010","Requerimento de Registro de Extração","Registro de Extração","90.936.956/0001-92","Prefeitura Municipal de Rolante","ROLANTE - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810181/2018","Requerimento de Registro de Extração","Registro de Extração","87.612.867/0001-86","Prefeitura Municipal de Boa Vista do Buricá","BOA VISTA DO BURICÁ - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810183/2010","Requerimento de Registro de Extração","Registro de Extração","88.546.890/0001-82","Prefeitura Municipal de Santa Rosa","SANTA ROSA - RS","BASALTO, SAIBRO","Brita, Construção civil","Sim"
"Superintendência / RS","810183/2017","Requerimento de Registro de Extração","Registro de Extração","87.613.154/0001-37","Municipio de Coronel Bicaco","CORONEL BICACO - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810184/2017","Requerimento de Registro de Extração","Registro de Extração","87.613.154/0001-37","Municipio de Coronel Bicaco","CORONEL BICACO - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810185/2017","Requerimento de Registro de Extração","Registro de Extração","88.199.971/0001-53","Prefeitura Municipal de Tres Coroas","TRÊS COROAS - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810186/2009","Requerimento de Registro de Extração","Registro de Extração","92.123.918/0001-46","Prefeitura Municipal de Vale Real","VALE REAL - RS","CASCALHO","Brita","Sim"
"Superintendência / RS","810186/2017","Requerimento de Registro de Extração","Registro de Extração","88.199.971/0001-53","Prefeitura Municipal de Tres Coroas","TRÊS COROAS - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810187/2010","Requerimento de Registro de Extração","Registro de Extração","87.613.147/0001-35","PREFEITURA MUNICIPAL DE CRISSIUMAL","CRISSIUMAL - RS","BASALTO","Revestimento","Sim"
"Superintendência / RS","810187/2015","Requerimento de Registro de Extração","Registro de Extração","94.705.936/0001-61","Prefeitura Municipal de Santa Clara","SANTA CLARA DO SUL - RS","BASALTO, SAIBRO","Brita, Construção civil","Sim"
"Superintendência / RS","810187/2016","Requerimento de Registro de Extração","Registro de Extração","01.612.364/0001-95","Prefeitura Municipal de Passa Sete","PASSA SETE - RS","BASALTO, CASCALHO, SAIBRO","Brita, Construção civil, Construção civil","Sim"
"Superintendência / RS","810187/2017","Requerimento de Registro de Extração","Registro de Extração","88.756.929/0001-96","MUNICIPIO DE CAMBARA DO SUL ","CAMBARÁ DO SUL - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810188/2017","Requerimento de Registro de Extração","Registro de Extração","88.756.929/0001-96","MUNICIPIO DE CAMBARA DO SUL ","CAMBARÁ DO SUL - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810189/2018","Requerimento de Registro de Extração","Registro de Extração","91.900.381/0001-10","Prefeitura Municipal de Minas do Leão","MINAS DO LEÃO - RS","CASCALHO","Construção civil","Sim"
"Superintendência / RS","810190/2018","Requerimento de Registro de Extração","Registro de Extração","91.900.381/0001-10","Prefeitura Municipal de Minas do Leão","MINAS DO LEÃO - RS","CASCALHO","Construção civil","Sim"
"Superintendência / RS","810191/2010","Requerimento de Registro de Extração","Registro de Extração","94.706.140/0001-23","Município de Colinas","COLINAS - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810191/2016","Requerimento de Registro de Extração","Registro de Extração","01.610.869/0001-10","Prefeitura Municipal de Chuvisca","CHUVISCA - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810191/2017","Requerimento de Registro de Extração","Registro de Extração","04.217.437/0001-32","Município de Aceguá","ACEGUÁ - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810192/2010","Requerimento de Registro de Extração","Registro de Extração","88.830.609/0001-39","Prefeitura Municipal de Caxias do Sul","CAXIAS DO SUL - RS","CASCALHO","Construção civil","Sim"
"Superintendência / RS","810193/2006","Requerimento de Registro de Extração","Registro de Extração","87.242.707/0001-92","Município de Bom Retiro do Sul","BOM RETIRO DO SUL - RS","BASALTO, SAIBRO","Revestimento, Revestimento","Sim"
"Superintendência / RS","810195/2011","Requerimento de Registro de Extração","Registro de Extração","92.122.712/0001-00","Tupandi Prefeitura","TUPANDI - RS","BASALTO, BASALTO, SAIBRO","Brita, Construção civil, Pedra de talhe","Sim"
"Superintendência / RS","810195/2018","Requerimento de Registro de Extração","Registro de Extração","88.661.400/0001-99","Município de Teutônia","TEUTÔNIA - RS","BASALTO, SAIBRO","Brita, Construção civil","Sim"
"Superintendência / RS","810197/2011","Requerimento de Registro de Extração","Registro de Extração","92.122.712/0001-00","Tupandi Prefeitura","TUPANDI - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810202/2011","Requerimento de Registro de Extração","Registro de Extração","93.235.943/0001-84","Município de Maratá","MARATÁ - RS","SAIBRO","Construção civil","Sim"
